target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,LT,2026-04-05,3,quantile,0.85,42.867248064682116,2026-03-25
ILI incidence,LT,2026-04-12,4,quantile,0.85,36.771845391790094,2026-03-25
ILI incidence,LT,2026-03-22,1,quantile,0.9,73.87817104509301,2026-03-25
ILI incidence,LT,2026-03-29,2,quantile,0.9,58.76775645181125,2026-03-25
ILI incidence,LT,2026-04-05,3,quantile,0.9,43.46578295478696,2026-03-25
ILI incidence,LT,2026-04-12,4,quantile,0.9,39.66671883825293,2026-03-25
ILI incidence,LT,2026-03-22,1,quantile,0.95,78.1550789879161,2026-03-25
ILI incidence,LT,2026-03-29,2,quantile,0.95,59.391822957584154,2026-03-25
ILI incidence,LT,2026-04-05,3,quantile,0.95,44.02339218043837,2026-03-25
ILI incidence,LT,2026-04-12,4,quantile,0.95,40.4556741768969,2026-03-25
ILI incidence,LT,2026-03-22,1,quantile,0.975,80.09731561683164,2026-03-25
ILI incidence,LT,2026-03-29,2,quantile,0.975,71.93127464791893,2026-03-25
ILI incidence,LT,2026-04-05,3,quantile,0.975,52.261676534713615,2026-03-25
ILI incidence,LT,2026-04-12,4,quantile,0.975,47.56042459284623,2026-03-25
ILI incidence,LT,2026-03-22,1,quantile,0.99,90.60439131218308,2026-03-25
ILI incidence,LT,2026-03-29,2,quantile,0.99,85.73140747003025,2026-03-25
ILI incidence,LT,2026-04-05,3,quantile,0.99,58.20361540554655,2026-03-25
ILI incidence,LT,2026-04-12,4,quantile,0.99,64.56197167604837,2026-03-25
ILI incidence,LT,2026-03-22,1,median,,67.17325208397494,2026-03-25
ILI incidence,LT,2026-03-29,2,median,,50.19486351584847,2026-03-25
ILI incidence,LT,2026-04-05,3,median,,38.99162786122484,2026-03-25
ILI incidence,LT,2026-04-12,4,median,,18.1971814908817,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.01,4126.393764197515,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.01,1547.2466680646735,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.01,1682.3022417578923,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.01,657.6803916919424,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.025,4432.443573919366,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.025,1757.2696455047148,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.025,1718.641521734712,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.025,753.3648326439569,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.05,4688.233403949676,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.05,2009.9980359142935,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.05,1786.2611332614742,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.05,1011.6678104483884,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.1,4857.132433670401,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.1,2134.7259892579277,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.1,1894.9740303760268,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.1,1327.188742523195,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.15,4976.707396028108,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.15,2356.725218389438,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.15,1987.5417811445245,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.15,1514.1780814252663,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.2,5090.3648850713735,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.2,2397.8414577281105,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.2,2027.8355554849975,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.2,1630.9662875549848,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.25,5178.67242756607,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.25,2432.115275213468,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.25,2053.5513553530136,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.25,1691.6175400255343,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.3,5251.206609634577,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.3,2512.648273810132,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.3,2120.042686349925,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.3,1742.5645608517348,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.35,5523.3919153714605,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.35,2621.150255997688,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.35,2175.4238604278544,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.35,1794.5567588304707,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.4,5569.605367980109,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.4,2640.887992553047,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.4,2276.2532822682456,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.4,1830.3448767509142,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.45,5604.9540289096485,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.45,2659.6995653631834,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.45,2338.895577915172,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.45,1939.0382741101787,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.5,5652.417471948851,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.5,2740.10046525474,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.5,2429.5616741819404,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.5,2007.695461389269,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.55,5694.14370461346,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.55,2781.0088559490773,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.55,2522.3490821200244,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.55,2030.4101674981582,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.6,5721.696032052355,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.6,2988.752329044986,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.6,2589.139407268166,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.6,2042.6605519322598,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.65,5743.12194659437,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.65,3045.5462830391016,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.65,2632.307315892978,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.65,2123.1855771616565,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.7,5776.115692973399,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.7,3083.476375253817,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.7,2683.1626465842305,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.7,2160.8909283484454,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.75,5811.860952521337,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.75,3156.707562837425,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.75,2721.7545984122444,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.75,2242.9597575698162,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.8,5839.096917555064,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.8,3246.8858906475084,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.8,2766.86197775971,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.8,2333.891918152987,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.85,5893.779446052845,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.85,3358.721958158071,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.85,2843.073898346392,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.85,2497.766384762105,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.9,5936.640515823285,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.9,3509.690828963348,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.9,2908.2245326901125,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.9,3188.4002562017004,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.95,6058.851182529711,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.95,3583.951681581775,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.95,2950.5875280363716,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.95,3344.667859623875,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.975,6389.074915213303,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.975,4850.001912353925,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.975,3540.468000486938,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.975,3438.550902120292,2026-03-25
ILI incidence,LU,2026-03-22,1,quantile,0.99,6529.145083564277,2026-03-25
ILI incidence,LU,2026-03-29,2,quantile,0.99,6502.678301889379,2026-03-25
ILI incidence,LU,2026-04-05,3,quantile,0.99,3909.53333988794,2026-03-25
ILI incidence,LU,2026-04-12,4,quantile,0.99,3592.5736848407714,2026-03-25
ILI incidence,LU,2026-03-22,1,median,,5652.417471948851,2026-03-25
ILI incidence,LU,2026-03-29,2,median,,2740.10046525474,2026-03-25
ILI incidence,LU,2026-04-05,3,median,,2429.5616741819404,2026-03-25
ILI incidence,LU,2026-04-12,4,median,,2007.695461389269,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.01,41.60925736845282,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.01,26.215430847740922,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.01,27.673469550137472,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.01,23.320219004465347,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.025,43.16594135538118,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.025,38.7851462946234,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.025,33.62302999552639,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.025,23.8176343292561,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.05,43.66195419042765,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.05,41.49523131605808,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.05,34.8444480978152,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.05,25.9673027715695,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.1,46.44450299546116,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.1,41.939537398399246,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.1,36.0632430849827,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.1,29.303248542333975,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.15,50.74881148772013,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.15,42.55088857025302,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.15,37.23232954327643,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.15,29.87701375161904,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.2,51.920535213730695,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.2,43.08796781696675,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.2,38.02782806679864,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.2,30.481349920123783,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.25,52.11387319185847,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.25,43.163008469719074,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.25,38.18066359497671,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.25,30.941137355282624,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.3,52.64342436083627,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.3,43.242965068165525,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.3,38.36308786614777,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.3,31.46964073108125,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.35,55.28830423015106,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.35,43.49424482390816,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.35,38.71004498388805,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.35,31.723940725420956,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.4,55.52587363516579,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.4,43.94927798266368,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.4,38.952310305776294,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.4,31.913967436673033,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.45,55.882354292282294,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.45,44.499524520663066,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.45,39.083008355200135,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.45,32.11359371382867,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.5,56.33699894804025,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.5,45.40109976932096,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.5,39.19600533377171,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.5,32.31312109494202,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.55,56.51682496218941,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.55,45.997441208128535,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.55,39.372358312859696,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.55,32.55619783267291,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.6,56.69675923448386,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.6,46.93733010246487,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.6,39.53568187725593,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.6,33.46575317272563,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.65,56.908515373766704,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.65,47.59463197475425,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.65,39.74753784159858,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.65,33.69542675663312,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.7,57.15336385129698,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.7,48.23553449615515,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.7,40.15264327791733,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.7,33.87554006761915,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.75,57.425244793094286,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.75,48.63684206551454,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.75,40.49192621604762,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.75,34.137188267651254,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.8,57.75628116627536,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.8,49.065352357966155,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.8,40.909486553923344,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.8,34.89421623703573,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.85,58.106681026124676,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.85,49.680022392693914,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.85,41.32910889513376,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.85,34.9625650243672,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.9,59.16179060075025,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.9,50.71669414417418,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.9,41.71947762262874,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.9,35.13413528450927,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.95,60.38096940192388,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.95,51.89964901238432,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.95,42.19775182055178,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.95,37.90125064087373,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.975,60.79249616214991,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.975,59.473759010068996,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.975,42.724754286342915,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.975,39.30336540538845,2026-03-25
ILI incidence,NO,2026-03-22,1,quantile,0.99,61.10653131518284,2026-03-25
ILI incidence,NO,2026-03-29,2,quantile,0.99,59.48931627480039,2026-03-25
ILI incidence,NO,2026-04-05,3,quantile,0.99,45.63299744995056,2026-03-25
ILI incidence,NO,2026-04-12,4,quantile,0.99,44.54662412925784,2026-03-25
ILI incidence,NO,2026-03-22,1,median,,56.33699894804025,2026-03-25
ILI incidence,NO,2026-03-29,2,median,,45.40109976932096,2026-03-25
ILI incidence,NO,2026-04-05,3,median,,39.19600533377171,2026-03-25
ILI incidence,NO,2026-04-12,4,median,,32.31312109494202,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.01,198.55738740066548,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.01,262.9976752099104,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.01,178.36791914225833,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.01,239.7720830103135,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.025,204.6595770025606,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.025,265.45350853966795,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.025,225.97037144424212,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.025,241.70566195751283,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.05,223.089192377438,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.05,270.58210878533674,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.05,266.0119725157326,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.05,266.6441140597853,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.1,274.3121745120618,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.1,281.5036654980205,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.1,276.47072271108254,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.1,277.3220360148462,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.15,314.6784640341652,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.15,285.92666072216497,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.15,282.4926808597778,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.15,284.3853921444278,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.2,344.4971049599538,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.2,286.16818150083117,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.2,284.6589871352367,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.2,291.1838183885091,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.25,349.34580297779763,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.25,293.840407636236,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.25,288.29037818896575,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.25,299.42480646780785,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.3,353.9374288264147,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.3,300.54459875253036,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.3,289.24075711424985,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.3,304.1138934832726,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.35,356.77057567603833,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.35,316.6698857929499,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.35,292.33960965288986,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.35,306.3178671118911,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.4,359.15259527354596,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.4,322.4117082106289,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.4,293.25158051056957,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.4,308.6256315213752,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.45,361.97413529292567,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.45,323.61028213581153,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.45,296.06593741050455,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.45,311.29718447979,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.5,363.35803776010073,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.5,324.4428637647515,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.5,303.6445425931052,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.5,314.4482176271418,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.55,364.48016743418003,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.55,324.96053188826573,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.55,313.79940664986333,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.55,317.19033931180604,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.6,366.7639578603287,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.6,325.489242934543,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.6,315.58210526790475,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.6,320.9259753448037,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.65,369.2100846995838,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.65,329.7953428711672,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.65,319.6395316980069,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.65,323.57371254676144,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.7,372.2309584242922,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.7,333.6947701142362,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.7,323.2830425848809,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.7,326.06893616464123,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.75,375.0392448263912,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.75,338.23790325891764,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.75,328.36384442501804,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.75,327.90293964449563,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.8,379.24054953698663,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.8,347.44992103114816,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.8,330.37169698268934,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.8,331.1195542222891,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.85,383.21458239265036,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.85,364.43247204500113,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.85,340.48024849324497,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.85,334.56585094945325,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.9,410.8428308561922,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.9,373.3386662683171,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.9,347.26896332577695,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.9,340.32904252412106,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.95,438.64015316698647,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.95,374.56073355788357,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.95,353.0412626052035,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.95,346.9345612878619,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.975,455.728878723181,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.975,390.58500800773993,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.975,356.2753255266026,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.975,358.73076980138535,2026-03-25
ILI incidence,PL,2026-03-22,1,quantile,0.99,464.0667116820945,2026-03-25
ILI incidence,PL,2026-03-29,2,quantile,0.99,405.8305013722487,2026-03-25
ILI incidence,PL,2026-04-05,3,quantile,0.99,440.0110323448707,2026-03-25
ILI incidence,PL,2026-04-12,4,quantile,0.99,395.75598698228833,2026-03-25
ILI incidence,PL,2026-03-22,1,median,,363.35803776010073,2026-03-25
ILI incidence,PL,2026-03-29,2,median,,324.4428637647515,2026-03-25
ILI incidence,PL,2026-04-05,3,median,,303.6445425931052,2026-03-25
ILI incidence,PL,2026-04-12,4,median,,314.4482176271418,2026-03-25
ILI incidence,SI,2026-03-22,1,quantile,0.01,0.0,2026-03-25
ILI incidence,SI,2026-03-29,2,quantile,0.01,2.8376251666231567,2026-03-25
ILI incidence,SI,2026-04-05,3,quantile,0.01,0.2712801169693254,2026-03-25
ILI incidence,SI,2026-04-12,4,quantile,0.01,0.0,2026-03-25
ILI incidence,SI,2026-03-22,1,quantile,0.025,0.0,2026-03-25
ILI incidence,SI,2026-03-29,2,quantile,0.025,6.937103350389201,2026-03-25
ILI incidence,SI,2026-04-05,3,quantile,0.025,3.368402259340824,2026-03-25
ILI incidence,SI,2026-04-12,4,quantile,0.025,0.9859868886594703,2026-03-25
ILI incidence,SI,2026-03-22,1,quantile,0.05,0.1455670683611008,2026-03-25
ILI incidence,SI,2026-03-29,2,quantile,0.05,11.488079302617901,2026-03-25
ILI incidence,SI,2026-04-05,3,quantile,0.05,3.770739696571732,2026-03-25
ILI incidence,SI,2026-04-12,4,quantile,0.05,1.736472094436124,2026-03-25
ILI incidence,SI,2026-03-22,1,quantile,0.1,0.9590115621203669,2026-03-25
ILI incidence,SI,2026-03-29,2,quantile,0.1,13.129174733494496,2026-03-25
ILI incidence,SI,2026-04-05,3,quantile,0.1,4.501245559202987,2026-03-25
ILI incidence,SI,2026-04-12,4,quantile,0.1,2.0660057902661126,2026-03-25
ILI incidence,SI,2026-03-22,1,quantile,0.15,1.5775006017165842,2026-03-25
ILI incidence,SI,2026-03-29,2,quantile,0.15,14.502230182138367,2026-03-25
ILI incidence,SI,2026-04-05,3,quantile,0.15,4.939753074925055,2026-03-25
ILI incidence,SI,2026-04-12,4,quantile,0.15,2.4999456012413876,2026-03-25
ILI incidence,SI,2026-03-22,1,quantile,0.2,2.1350329224280995,2026-03-25
ILI incidence,SI,2026-03-29,2,quantile,0.2,14.675295020593662,2026-03-25
ILI incidence,SI,2026-04-05,3,quantile,0.2,5.28457122906157,2026-03-25
