"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-03-18,2,2026-03-22,0.3,59.7,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.35,61,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.4,63,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.45,64,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.5,65,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.55,66,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.6,67,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.65,68,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.7,69,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.75,70,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.8,72,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.85,73,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.9,74.1,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.95,77.05,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.975,79,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.99,82.05,"quantile","ILI incidence","NL"
2026-03-18,2,2026-03-22,0.01,38.98,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.025,41.475,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.05,43,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.1,44.9,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.15,46.85,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.2,47.8,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.25,49,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.3,50,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.35,51,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.4,51.6,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.45,52,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.5,54,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.55,54,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.6,54.4,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.65,57,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.7,59,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.75,59.25,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.8,60,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.85,60.15,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.9,63,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.95,66,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.975,67.05,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.99,69.05,"quantile","ILI incidence","NO"
2026-03-18,2,2026-03-22,0.01,349.99,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.025,353.95,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.05,358.9,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.1,364,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.15,367.85,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.2,370,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.25,375.5,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.3,378,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.35,380,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.4,383,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.45,384.55,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.5,387.5,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.55,391,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.6,393,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.65,394,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.7,395,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.75,400,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.8,402,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.85,403.15,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.9,416,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.95,424.05,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.975,428.05,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.99,429.12,"quantile","ILI incidence","PL"
2026-03-18,2,2026-03-22,0.01,43,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.025,45,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.05,46.95,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.1,49,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.15,51.7,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.2,53,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.25,55,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.3,55,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.35,57,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.4,57,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.45,58,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.5,59,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.55,60,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.6,60.4,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.65,62,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.7,63,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.75,64,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.8,65.2,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.85,66,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.9,68,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.95,70.1,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.975,75.575,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.99,77.01,"quantile","ILI incidence","RO"
2026-03-18,2,2026-03-22,0.01,223.99,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.025,226.425,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.05,229.95,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.1,233,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.15,235.85,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.2,238.8,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.25,243,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.3,244.7,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.35,246,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.4,248,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.45,249,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.5,250.5,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.55,251,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.6,253,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.65,255,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.7,257,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.75,259,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.8,265.2,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.85,269,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.9,273.2,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.95,281.1,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.975,284.575,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.99,286.09,"quantile","ILI incidence","SK"
2026-03-18,2,2026-03-22,0.01,64.96,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.025,66.9,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.05,71,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.1,73,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.15,76,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.2,77,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.25,79.75,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.3,81,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.35,82,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.4,83,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.45,83.55,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.5,85,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.55,86,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.6,87.4,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.65,89,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.7,89,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.75,90,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.8,92,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.85,94.15,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.9,98.1,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.95,102,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.975,105.525,"quantile","ILI incidence","SI"
2026-03-18,2,2026-03-22,0.99,107,"quantile","ILI incidence","SI"
2026-03-18,3,2026-03-29,0.01,2113.53,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.025,2126.475,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.05,2134.6,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.1,2139.9,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.15,2153,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.2,2158.8,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.25,2167,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.3,2170.1,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.35,2175.95,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.4,2184.6,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.45,2191,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.5,2195,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.55,2202.35,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.6,2211.4,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.65,2218.05,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.7,2224,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.75,2228.25,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.8,2234.2,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.85,2240,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.9,2246.3,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.95,2261.05,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.975,2273.675,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.99,2283.02,"quantile","ILI incidence","AT"
2026-03-18,3,2026-03-29,0.01,215.98,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.025,224.325,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.05,236.9,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.1,239.9,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.15,242,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.2,245.8,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.25,248.75,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.3,251,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.35,254.65,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.4,258.2,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.45,260.55,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.5,264.5,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.55,266.9,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.6,269,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.65,270.35,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.7,273,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.75,275,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.8,277,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.85,280.15,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.9,283.2,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.95,293.1,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.975,295,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.99,297.03,"quantile","ILI incidence","BE"
2026-03-18,3,2026-03-29,0.01,1,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.025,2,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.05,2,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.1,2,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.15,3,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.2,3,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.25,3.75,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.3,4,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.35,4,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.4,5,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.45,5,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.5,6,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.55,6,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.6,6,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.65,6.35000000000001,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.7,7,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.75,7,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.8,8,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.85,8,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.9,9,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.95,9.09999999999999,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.975,11,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.99,11,"quantile","ILI incidence","HR"
2026-03-18,3,2026-03-29,0.01,24.99,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.025,26,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.05,27.95,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.1,33,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.15,33,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.2,34,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.25,34.75,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.3,37,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.35,37.65,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.4,39,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.45,40,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.5,41,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.55,42,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.6,42.4,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.65,43.35,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.7,44.3,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.75,45,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.8,47,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.85,47,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.9,48.1,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.95,51,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.975,52,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.99,53.03,"quantile","ILI incidence","CZ"
2026-03-18,3,2026-03-29,0.01,143,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.025,143.475,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.05,145,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.1,149.9,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.15,153,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.2,156,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.25,156.75,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.3,160,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.35,162,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.4,164,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.45,165,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.5,166,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.55,168,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.6,169,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.65,170.35,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.7,171.3,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.75,173.5,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.8,179.2,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.85,182,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.9,184,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.95,190,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.975,191.525,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.99,193.16,"quantile","ILI incidence","DK"
2026-03-18,3,2026-03-29,0.01,272.98,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.025,274.475,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.05,276.95,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.1,286.6,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.15,290.7,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.2,292,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.25,294,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.3,296,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.35,297.65,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.4,299,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.45,302.55,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.5,305,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.55,306,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.6,307,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.65,308,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.7,309,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.75,310.5,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.8,313.2,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.85,321,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.9,324.1,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.95,330,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.975,338.05,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.99,340.01,"quantile","ILI incidence","EE"
2026-03-18,3,2026-03-29,0.01,162.95,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.025,169.475,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.05,172.9,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.1,175,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.15,177.85,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.2,181,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.25,184,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.3,185,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.35,188,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.4,189.6,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.45,191,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.5,192.5,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.55,193.45,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.6,197,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.65,199,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.7,201,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.75,202.25,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.8,207.2,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.85,211,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.9,213.3,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.95,219.2,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.975,224,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.99,229.01,"quantile","ILI incidence","FR"
2026-03-18,3,2026-03-29,0.01,624.98,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.025,635.375,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.05,640.95,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.1,647,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.15,653,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.2,660,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.25,665.25,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.3,668.4,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.35,676.65,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.4,679,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.45,680.55,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.5,685,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.55,690,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.6,692.2,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.65,697,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.7,701.3,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.75,706,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.8,711.2,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.85,715,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.9,719.1,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.95,733.1,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.975,737,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.99,745.01,"quantile","ILI incidence","GR"
2026-03-18,3,2026-03-29,0.01,747.9,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.025,761.75,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.05,769.85,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.1,775.8,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.15,780.7,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.2,788.6,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.25,793,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.3,797.7,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.35,800.65,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.4,808,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.45,810,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.5,812,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.55,813.45,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.6,816,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.65,819,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.7,821,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.75,828.25,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.8,833.8,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.85,848,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.9,853.2,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.95,860.05,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.975,862.525,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.99,879.15,"quantile","ILI incidence","HU"
2026-03-18,3,2026-03-29,0.01,3.99,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.025,4,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.05,4.95,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.1,6.9,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.15,7.85,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.2,8,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.25,9,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.3,10,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.35,10,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.4,11,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.45,11,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.5,11,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.55,12,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.6,12,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.65,13,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.7,13.3,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.75,14,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.8,15,"quantile","ILI incidence","IE"
2026-03-18,3,2026-03-29,0.85,16,"quantile","ILI incidence","IE"
