origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.200,35.0
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.250,57.0
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.300,71.89999999999999
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.350,84.89999999999999
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.400,95.5
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.450,104.19999999999999
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.500,110.99999999999999
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.550,118.8
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.600,128.73999999999995
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.650,139.79999999999998
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.700,152.3
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.750,167.42499999999998
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.800,187.89999999999998
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.850,214.1
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.900,240.51000000000005
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.950,295.71999999999974
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.975,363.5
2026-03-18,ILI incidence,2,2026-03-22,LV,quantile,0.990,509.13900000000086
2026-03-18,ILI incidence,2,2026-03-22,LV,median,,110.99999999999999
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.010,0.0
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.025,0.0
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.050,0.0
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.100,0.0
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.150,0.0
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.200,12.36000000000001
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.250,34.800000000000004
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.300,56.099999999999994
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.350,72.6
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.400,85.5
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.450,99.15499999999999
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.500,112.5
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.550,125.39999999999999
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.600,138.99999999999994
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.650,152.83500000000006
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.700,169.7
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.750,189.49999999999997
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.800,211.8
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.850,239.01499999999996
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.900,277.21000000000004
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.950,351.73499999999956
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.975,454.10499999999985
2026-03-18,ILI incidence,3,2026-03-29,LV,quantile,0.990,535.101
2026-03-18,ILI incidence,3,2026-03-29,LV,median,,112.5
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.010,0.0
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.025,0.0
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.050,0.0
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.100,0.0
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.150,0.0
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.200,0.0
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.250,17.300000000000036
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.300,38.10000000000001
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.350,58.30000000000001
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.400,76.99999999999999
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.450,94.55500000000002
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.500,111.89999999999998
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.550,128.79999999999998
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.600,145.2
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.650,163.23499999999999
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.700,184.0
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.750,206.29999999999995
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.800,233.8200000000001
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.850,265.70000000000005
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.900,312.4
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.950,401.40500000000003
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.975,494.0124999999998
2026-03-18,ILI incidence,4,2026-04-05,LV,quantile,0.990,583.302
2026-03-18,ILI incidence,4,2026-04-05,LV,median,,111.89999999999998
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.010,0.0
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.025,0.0
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.050,0.0
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.100,23.39999999999999
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.150,41.300000000000026
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.200,50.400000000000006
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.250,56.300000000000004
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.300,57.900000000000006
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.350,58.400000000000006
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.400,58.7
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.450,59.0
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.500,59.2
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.550,59.5
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.600,59.6
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.650,60.0
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.700,60.800000000000004
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.750,62.1
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.800,68.0
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.850,77.10000000000001
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.900,98.2
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.950,128.5
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.975,152.10000000000002
2026-03-18,ILI incidence,1,2026-03-15,LT,quantile,0.990,198.59999999999997
2026-03-18,ILI incidence,1,2026-03-15,LT,median,,59.2
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.010,0.0
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.025,0.0
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.050,0.0
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.100,0.0
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.150,15.78499999999999
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.200,31.480000000000018
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.250,42.60000000000001
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.300,49.900000000000006
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.350,55.5
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.400,57.49999999999999
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.450,58.5
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.500,59.2
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.550,60.0
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.600,61.10000000000002
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.650,63.23500000000005
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.700,69.39999999999999
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.750,77.1
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.800,89.52000000000007
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.850,103.6
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.900,123.91000000000005
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.950,161.00499999999997
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.975,197.5
2026-03-18,ILI incidence,2,2026-03-22,LT,quantile,0.990,230.8070000000001
2026-03-18,ILI incidence,2,2026-03-22,LT,median,,59.2
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.010,0.0
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.025,0.0
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.050,0.0
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.100,0.0
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.150,0.0
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.200,15.400000000000006
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.250,28.174999999999976
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.300,39.369999999999976
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.350,47.800000000000004
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.400,53.99999999999999
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.450,57.40000000000001
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.500,59.1
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.550,60.900000000000006
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.600,63.900000000000006
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.650,70.4
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.700,78.60000000000001
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.750,89.92500000000001
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.800,103.5
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.850,119.19999999999999
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.900,145.0
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.950,186.10000000000002
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.975,224.09999999999997
2026-03-18,ILI incidence,3,2026-03-29,LT,quantile,0.990,281.802
2026-03-18,ILI incidence,3,2026-03-29,LT,median,,59.1
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.010,0.0
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.025,0.0
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.050,0.0
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.100,0.0
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.150,0.0
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.200,4.800000000000017
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.250,18.700000000000024
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.300,31.000000000000007
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.350,40.99999999999999
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.400,49.2
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.450,55.7
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.500,59.300000000000004
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.550,62.800000000000004
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.600,69.13999999999997
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.650,77.43500000000004
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.700,88.52999999999993
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.750,100.92500000000001
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.800,114.52000000000007
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.850,134.39999999999998
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.900,160.79999999999993
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.950,203.2
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.975,242.70250000000001
2026-03-18,ILI incidence,4,2026-04-05,LT,quantile,0.990,288.10200000000003
2026-03-18,ILI incidence,4,2026-04-05,LT,median,,59.300000000000004
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.010,0.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.025,0.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.050,0.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.100,0.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.150,300.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.200,800.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.250,1100.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.300,1500.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.350,1800.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.400,2000.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.450,2200.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.500,2500.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.550,2800.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.600,3000.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.650,3200.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.700,3500.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.750,3900.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.800,4300.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.850,4700.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.900,5300.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.950,6400.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.975,8000.0
2026-03-18,ILI incidence,1,2026-03-15,LU,quantile,0.990,10800.0
2026-03-18,ILI incidence,1,2026-03-15,LU,median,,2500.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.010,0.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.025,0.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.050,0.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.100,0.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.150,0.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.200,0.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.250,400.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.300,800.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.350,1300.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.400,1700.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.450,2100.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.500,2500.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.550,2900.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.600,3300.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.650,3700.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.700,4200.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.750,4700.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.800,5200.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.850,5900.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.900,7000.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.950,8900.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.975,11200.0
2026-03-18,ILI incidence,2,2026-03-22,LU,quantile,0.990,14101.000000000022
2026-03-18,ILI incidence,2,2026-03-22,LU,median,,2500.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.010,0.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.025,0.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.050,0.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.100,0.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.150,0.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.200,0.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.250,0.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.300,400.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.350,1000.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.400,1500.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.450,2000.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.500,2500.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.550,3000.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.600,3600.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.650,4100.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.700,4700.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.750,5300.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.800,6100.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.850,6900.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.900,8100.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.950,10500.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.975,12900.0
2026-03-18,ILI incidence,3,2026-03-29,LU,quantile,0.990,15700.0
2026-03-18,ILI incidence,3,2026-03-29,LU,median,,2500.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.010,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.025,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.050,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.100,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.150,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.200,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.250,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.300,0.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.350,700.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.400,1300.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.450,2000.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.500,2500.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.550,3200.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.600,3700.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.650,4400.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.700,5100.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.750,5900.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.800,6700.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.850,7800.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.900,9300.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.950,11800.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.975,14100.0
2026-03-18,ILI incidence,4,2026-04-05,LU,quantile,0.990,16700.0
2026-03-18,ILI incidence,4,2026-04-05,LU,median,,2500.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.010,0.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.025,200.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.050,1200.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.100,2200.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.150,2600.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.200,3100.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.250,3400.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.300,3900.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.350,4000.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.400,4300.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.450,4400.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.500,4500.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.550,4800.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.600,5000.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.650,5200.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.700,5400.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.750,5800.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.800,6100.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.850,6600.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.900,7100.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.950,8000.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.975,9300.0
2026-03-18,ILI incidence,1,2026-03-15,MT,quantile,0.990,11200.0
2026-03-18,ILI incidence,1,2026-03-15,MT,median,,4500.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.010,0.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.025,0.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.050,0.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.100,900.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.150,1800.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.200,2300.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.250,2800.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.300,3200.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.350,3600.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.400,4000.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.450,4300.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.500,4600.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.550,4900.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.600,5300.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.650,5700.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.700,6000.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.750,6400.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.800,6900.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.850,7500.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.900,8400.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.950,9600.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.975,11000.0
2026-03-18,ILI incidence,2,2026-03-22,MT,quantile,0.990,12200.0
2026-03-18,ILI incidence,2,2026-03-22,MT,median,,4600.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.010,0.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.025,0.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.050,0.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.100,0.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.150,900.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.200,1700.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.250,2300.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.300,2800.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.350,3300.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.400,3800.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.450,4200.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.500,4600.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.550,5100.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.600,5500.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.650,5900.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.700,6500.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.750,7000.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.800,7600.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.850,8300.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.900,9300.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.950,10900.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.975,12300.0
2026-03-18,ILI incidence,3,2026-03-29,MT,quantile,0.990,13800.0
2026-03-18,ILI incidence,3,2026-03-29,MT,median,,4600.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.010,0.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.025,0.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.050,0.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.100,0.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.150,400.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.200,1200.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.250,1900.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.300,2500.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.350,3100.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.400,3600.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.450,4200.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.500,4700.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.550,5100.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.600,5600.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.650,6200.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.700,6800.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.750,7400.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.800,8100.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.850,8900.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.900,10100.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.950,11900.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.975,13500.0
2026-03-18,ILI incidence,4,2026-04-05,MT,quantile,0.990,15300.0
2026-03-18,ILI incidence,4,2026-04-05,MT,median,,4700.0
2026-03-18,ILI incidence,1,2026-03-15,NL,quantile,0.010,35.8
