origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.975,2239.1359826200387
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.99,3194.651383684752
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.99,2944.4189345807417
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.99,2712.2254501477923
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.99,2440.2787810928808
2026-02-18,ILI incidence,2026-02-15,1,AT,median,,2642.990569122149
2026-02-18,ILI incidence,2026-02-22,2,AT,median,,2251.702472883756
2026-02-18,ILI incidence,2026-03-01,3,AT,median,,1858.4443677725249
2026-02-18,ILI incidence,2026-03-08,4,AT,median,,1501.49329759651
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.01,581.916688454616
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.01,504.50530785778034
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.01,397.559583659184
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.01,289.513427720256
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.025,585.1315658842266
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.025,507.08085631412933
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.025,401.60204008165016
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.025,293.6297541573736
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.05,588.0249565883701
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.05,510.57455397326305
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.05,405.57503990082375
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.05,299.3874391918299
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.1,591.8679598886857
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.1,515.8543422295206
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.1,409.99858296100143
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.1,305.14150885812165
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.15,594.8831775323189
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.15,518.9093431022135
