target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ARI incidence,DE,2026-03-29,2,quantile,0.4,1260.300322620067,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.4,1146.05490706847,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.4,1154.2857663003915,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.45,1328.852500641354,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.45,1263.619802706465,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.45,1152.4738358987943,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.45,1159.6057176348188,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.5,1343.2754303050965,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.5,1266.0336224474363,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.5,1166.2045302791767,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.5,1162.650643580998,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.55,1351.728123710222,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.55,1272.1032583516971,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.55,1199.1539854252592,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.55,1201.345616928092,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.6,1357.661613768614,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.6,1288.019075200214,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.6,1254.7063905598081,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.6,1216.6951151831006,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.65,1366.4530468614316,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.65,1310.795611009089,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.65,1277.2308359895358,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.65,1226.1664416182186,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.7,1378.9455050054203,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.7,1333.3671885235,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.7,1287.6732648709299,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.7,1243.6328137207638,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.75,1408.631705331611,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.75,1356.0371330261942,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.75,1297.8345231860344,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.75,1261.2300883592472,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.8,1409.9825833413574,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.8,1373.7514346831754,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.8,1308.5614988943116,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.8,1282.8958148580048,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.85,1412.4383683018914,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.85,1439.5691464984168,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.85,1337.3187165695217,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.85,1305.6348479914313,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.9,1427.7616232210632,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.9,1557.0886927962706,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.9,1363.0172541165177,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.9,1380.854918252862,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.95,1574.0148142013682,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.95,1590.1535583167774,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.95,1434.1165505587633,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.95,1412.2333460068587,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.975,1607.929229648401,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.975,1620.018708948941,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.975,1452.084592324103,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.975,1469.1742612957073,2026-03-25
ARI incidence,DE,2026-03-22,1,quantile,0.99,1613.2918461717968,2026-03-25
ARI incidence,DE,2026-03-29,2,quantile,0.99,1624.6363579415186,2026-03-25
ARI incidence,DE,2026-04-05,3,quantile,0.99,1569.2389933811342,2026-03-25
ARI incidence,DE,2026-04-12,4,quantile,0.99,1551.6312953465356,2026-03-25
ARI incidence,DE,2026-03-22,1,median,,1343.2754303050965,2026-03-25
ARI incidence,DE,2026-03-29,2,median,,1266.0336224474363,2026-03-25
ARI incidence,DE,2026-04-05,3,median,,1166.2045302791767,2026-03-25
ARI incidence,DE,2026-04-12,4,median,,1162.650643580998,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.01,229.29150475014245,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.01,361.9437808044532,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.01,341.1439110971039,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.01,365.95205351174434,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.025,395.8938337760388,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.025,436.3737350757909,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.025,366.89206126652044,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.025,426.2181935928646,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.05,401.7476974397129,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.05,506.3011760931066,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.05,424.2413048980633,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.05,446.1256908155806,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.1,427.2048857220127,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.1,539.2911240673059,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.1,520.9027376551466,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.1,507.922610691172,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.15,459.74011673168616,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.15,552.5457829968864,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.15,522.4883871021441,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.15,521.5838648635771,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.2,464.76040625903875,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.2,570.6505571171595,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.2,524.5924322709625,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.2,529.2848452508174,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.25,474.40568825125507,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.25,581.943220476719,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.25,550.4348047677794,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.25,531.149195930721,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.3,520.9552658936439,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.3,590.2548679645233,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.3,568.5124616127575,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.3,539.3780428252446,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.35,539.7959104763752,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.35,597.6899295947665,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.35,579.6033211286726,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.35,545.8854846881076,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.4,543.8867427270527,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.4,609.716253051229,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.4,591.2917165733303,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.4,569.9858828907477,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.45,551.0155046576502,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.45,615.5540964600674,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.45,604.1987485684772,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.45,600.3993652126446,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.5,558.1129636097512,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.5,617.0436283761437,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.5,609.6987713325032,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.5,610.6028143439047,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.55,563.2180347100154,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.55,620.5435142828233,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.55,611.3812855551589,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.55,620.5700778927867,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.6,566.7289382829929,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.6,627.9576810392821,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.6,613.1644387458146,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.6,628.3102376437799,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.65,566.975647271185,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.65,636.9176416925989,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.65,667.8104657194375,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.65,634.661345094857,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.7,580.0330814189521,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.7,663.1302551186401,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.7,703.6356761573684,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.7,642.2830503166949,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.75,603.8654978687,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.75,664.8874980326268,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.75,713.4132487929357,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.75,660.9070777882423,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.8,628.825824969737,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.8,685.2761040612677,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.8,724.6825419954358,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.8,687.9894680589259,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.85,644.3581452893168,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.85,698.4960990966323,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.85,737.1280067498396,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.85,703.5574306819731,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.9,695.5342266341942,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.9,711.7401512208568,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.9,753.4376274143332,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.9,766.1289374837069,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.95,709.4093263054215,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.95,738.5031532413323,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.95,765.8828332006907,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.95,796.8124868100782,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.975,736.9655681547697,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.975,748.5672638580792,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.975,772.1136306278978,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.975,808.8884197597899,2026-03-25
ARI incidence,LT,2026-03-22,1,quantile,0.99,770.3765876411788,2026-03-25
ARI incidence,LT,2026-03-29,2,quantile,0.99,812.721997014728,2026-03-25
ARI incidence,LT,2026-04-05,3,quantile,0.99,786.7929182348837,2026-03-25
ARI incidence,LT,2026-04-12,4,quantile,0.99,813.9160225223675,2026-03-25
ARI incidence,LT,2026-03-22,1,median,,558.1129636097512,2026-03-25
ARI incidence,LT,2026-03-29,2,median,,617.0436283761437,2026-03-25
ARI incidence,LT,2026-04-05,3,median,,609.6987713325032,2026-03-25
ARI incidence,LT,2026-04-12,4,median,,610.6028143439047,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.01,5035.491576830002,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.01,6559.565897228834,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.01,5004.571431043189,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.01,5343.932043360864,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.025,7109.446578185349,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.025,7009.404827159578,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.025,5176.459260982671,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.025,5909.237545172492,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.05,10277.540420302998,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.05,7541.750767381656,2026-03-25
