origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.7,182.1188497207976
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.7,148.55908218605015
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.75,265.2863686861134
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.75,223.39121348601495
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.75,184.91673820164024
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.75,151.05097595895137
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.8,267.292721441534
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.8,226.53229432066027
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.8,188.49861661394033
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.8,155.21792989746328
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.85,269.6611259007637
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.85,230.6456147885853
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.85,192.2400195102759
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.85,159.6311703870082
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.9,272.67502891578556
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.9,234.69859287841462
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.9,198.76722660561705
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.9,166.5043103829061
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.95,276.9232820594269
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.95,242.84128783317678
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.95,207.40551466736488
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.95,174.91877206588384
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.975,280.4371806894017
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.975,248.07480816260735
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.975,216.36768806546692
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.975,185.0113513381471
2026-03-25,ILI incidence,2026-03-22,1,EE,quantile,0.99,285.5273301720567
2026-03-25,ILI incidence,2026-03-29,2,EE,quantile,0.99,254.69485314088234
2026-03-25,ILI incidence,2026-04-05,3,EE,quantile,0.99,228.62724086036977
2026-03-25,ILI incidence,2026-04-12,4,EE,quantile,0.99,203.85006935250405
2026-03-25,ILI incidence,2026-03-22,1,EE,median,,256.1816467114097
2026-03-25,ILI incidence,2026-03-29,2,EE,median,,211.86306103443218
2026-03-25,ILI incidence,2026-04-05,3,EE,median,,172.4993865785509
2026-03-25,ILI incidence,2026-04-12,4,EE,median,,138.29421767654853
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.01,4.651689117065302
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.01,3.2659023454246863
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.01,2.2614498380592876
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.01,1.512330327413618
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.025,4.748942697723674
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.025,3.33492007920688
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.025,2.295366906388184
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.025,1.5321212105234525
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.05,4.864715591661431
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.05,3.4073323748554256
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.05,2.335600457170373
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.05,1.5621109602083767
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.1,5.049813264549194
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.1,3.5171415952528418
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.1,2.4048897877665176
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.1,1.6180082867617278
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.15,5.182518741096798
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.15,3.607173898165608
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.15,2.467462967031088
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.15,1.66017359344206
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.2,5.283487390833717
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.2,3.684692461065281
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.2,2.5416701981989562
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.2,1.7096291461518602
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.25,5.3691429445700845
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.25,3.7618005319343126
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.25,2.590025328593671
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.25,1.7610714827889578
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.3,5.503435438588399
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.3,3.843295951470989
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.3,2.646639113171095
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.3,1.8001277402226523
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.35,5.600152015087408
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.35,3.9159137884308697
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.35,2.699514308824636
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.35,1.8293057096609027
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.4,5.7029928436429165
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.4,3.9976476714473343
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.4,2.7591231364525997
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.4,1.8675577655848492
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.45,5.7954943213100325
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.45,4.063047687432869
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.45,2.80671440190856
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.45,1.914679084889554
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.5,5.901775199081957
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.5,4.127205781109762
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.5,2.8592079684128207
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.5,1.9594459545817955
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.55,6.021832423278027
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.55,4.210765548508708
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.55,2.920779748252494
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.55,1.989124369042084
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.6,6.144306718604316
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.6,4.291550887240645
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.6,2.9728052397514686
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.6,2.033594568658378
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.65,6.29565658868692
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.65,4.4130146449283645
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.65,3.0451979423435493
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.65,2.072988883031439
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.7,6.446869327797413
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.7,4.5243720651534325
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.7,3.121713994583877
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.7,2.1238879018292587
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.75,6.651363485414412
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.75,4.637472580101661
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.75,3.212579848339556
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.75,2.1882578137087885
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.8,6.807018602443693
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.8,4.762468020842039
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.8,3.2978521510074206
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.8,2.2619728042622205
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.85,7.002286394501947
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.85,4.915970846625098
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.85,3.413631357711595
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.85,2.3394785342469433
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.9,7.270952642034525
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.9,5.094779623790129
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.9,3.551429591538183
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.9,2.4449864238557257
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.95,7.625505525977647
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.95,5.395281982027396
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.95,3.7852384777234156
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.95,2.6192256706599206
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.975,7.969185612603432
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.975,5.647766664332069
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.975,3.9709084608613727
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.975,2.750146112605922
2026-03-25,ILI incidence,2026-03-22,1,ES,quantile,0.99,8.322976579272671
2026-03-25,ILI incidence,2026-03-29,2,ES,quantile,0.99,5.876978054918103
2026-03-25,ILI incidence,2026-04-05,3,ES,quantile,0.99,4.0885635118213175
2026-03-25,ILI incidence,2026-04-12,4,ES,quantile,0.99,2.846821838540751
2026-03-25,ILI incidence,2026-03-22,1,ES,median,,5.901775199081957
2026-03-25,ILI incidence,2026-03-29,2,ES,median,,4.127205781109762
2026-03-25,ILI incidence,2026-04-05,3,ES,median,,2.8592079684128207
2026-03-25,ILI incidence,2026-04-12,4,ES,median,,1.9594459545817955
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.01,33.537393031102205
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.01,21.211246565167553
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.01,12.904781755217934
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.01,7.715822216494013
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.025,36.190609436414746
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.025,23.37726083653724
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.025,14.762720896498472
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.025,8.868571839729805
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.05,37.89782505205319
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.05,25.457586050833704
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.05,16.184558167173016
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.05,9.90878402247196
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.1,39.37811591976896
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.1,26.98914406506518
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.1,17.59440526644966
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.1,11.015132640153997
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.15,40.282398974813766
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.15,27.849609841876887
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.15,18.467566439803143
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.15,11.734345268080524
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.2,41.448206674407125
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.2,28.781605299431487
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.2,19.068542118711413
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.2,12.293364215171113
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.25,42.62327525884014
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.25,29.654337655626737
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.25,19.86012300894616
2026-03-25,ILI incidence,2026-04-12,4,FI,quantile,0.25,12.875407468390446
2026-03-25,ILI incidence,2026-03-22,1,FI,quantile,0.3,43.43040333167597
2026-03-25,ILI incidence,2026-03-29,2,FI,quantile,0.3,30.416601471100055
2026-03-25,ILI incidence,2026-04-05,3,FI,quantile,0.3,20.59586333621297
